user_id,frequency,recency,F_score,R_score,RFM_score
1000398,4,0,1,1,11
1000408,3,6,1,0,01
1000417,11,0,1,1,11
1000420,1,5,0,0,00
1000429,3,0,1,1,11
1000436,7,0,1,1,11
1000438,8,0,1,1,11
1000455,1,5,0,0,00
1000485,1,3,0,0,00
1000488,19,0,1,1,11
1000490,2,3,0,0,00
1000497,1,3,0,0,00
1000504,1,2,0,1,10
1000505,6,2,1,1,11
1000511,3,0,1,1,11
1000519,2,6,0,0,00
1000520,3,1,1,1,11
1000538,2,0,0,1,10
1000539,1,2,0,1,10
1000541,1,1,0,1,10
1000565,6,1,1,1,11
1000573,2,4,0,0,00
1000581,3,4,1,0,01
1000588,2,2,0,1,10
1000590,2,0,0,1,10
1000596,3,4,1,0,01
1000610,4,0,1,1,11
1000630,3,4,1,0,01
1000636,8,2,1,1,11
1000641,7,3,1,0,01
1000647,1,7,0,0,00
1000650,1,4,0,0,00
1000659,4,2,1,1,11
1000664,5,3,1,0,01
1000676,3,1,1,1,11
1000684,10,0,1,1,11
1000686,1,2,0,1,10
1000688,1,1,0,1,10
1000694,3,2,1,1,11
1000703,2,4,0,0,00
1000712,3,4,1,0,01
1000715,3,2,1,1,11
1000718,4,3,1,0,01
1000722,1,4,0,0,00
1000723,16,1,1,1,11
1000727,1,0,0,1,10
1000732,1,2,0,1,10
1000735,3,1,1,1,11
1000738,1,7,0,0,00
1000749,2,0,0,1,10
1000751,1,6,0,0,00
1000772,1,0,0,1,10
1000792,5,2,1,1,11
1000803,1,7,0,0,00
1000807,5,0,1,1,11
1000810,1,1,0,1,10
1000811,2,3,0,0,00
1000836,4,0,1,1,11
1000840,1,1,0,1,10
1000856,3,3,1,0,01
1000857,1,4,0,0,00
1000865,2,2,0,1,10
1000866,1,7,0,0,00
1000867,1,3,0,0,00
1000872,4,2,1,1,11
1000877,7,3,1,0,01
1000878,4,2,1,1,11
1000896,2,6,0,0,00
1000911,5,0,1,1,11
1000916,2,2,0,1,10
1000919,1,4,0,0,00
1000922,1,4,0,0,00
1000923,1,1,0,1,10
1000936,2,6,0,0,00
1000937,4,2,1,1,11
1000959,1,7,0,0,00
1000962,3,3,1,0,01
1000964,1,7,0,0,00
1000984,1,3,0,0,00
1001005,2,1,0,1,10
1001009,3,3,1,0,01
1001017,2,5,0,0,00
1001018,1,6,0,0,00
1001024,2,4,0,0,00
1001048,1,0,0,1,10
1001054,6,0,1,1,11
1001065,4,3,1,0,01
1001081,5,1,1,1,11
1001088,2,8,0,0,00
1001092,2,5,0,0,00
1001099,5,2,1,1,11
1001102,4,1,1,1,11
1001104,2,1,0,1,10
1001108,1,7,0,0,00
1001120,4,3,1,0,01
1001121,1,3,0,0,00
1001131,4,0,1,1,11
1001138,2,0,0,1,10
1001145,5,1,1,1,11
1001148,1,0,0,1,10
1001151,3,2,1,1,11
1001154,1,4,0,0,00
1001185,2,4,0,0,00
1001186,4,0,1,1,11
1001199,10,0,1,1,11
1001201,2,0,0,1,10
1001228,1,1,0,1,10
1001230,2,3,0,0,00
1001232,4,3,1,0,01
1001235,4,0,1,1,11
1001241,6,2,1,1,11
1001248,3,7,1,0,01
1001265,1,2,0,1,10
1001270,2,1,0,1,10
1001301,1,6,0,0,00
1001305,15,3,1,0,01
1001313,1,1,0,1,10
1001326,5,1,1,1,11
1001327,1,4,0,0,00
1001346,1,6,0,0,00
1001347,3,2,1,1,11
1001352,2,1,0,1,10
1001360,1,6,0,0,00
1001373,5,3,1,0,01
1001375,10,0,1,1,11
1001378,8,0,1,1,11
1001381,2,1,0,1,10
1001404,2,2,0,1,10
1001419,7,2,1,1,11
1001420,3,5,1,0,01
1001421,2,3,0,0,00
1001438,1,4,0,0,00
1001441,2,0,0,1,10
1001444,3,1,1,1,11
1001460,1,3,0,0,00
1001461,6,3,1,0,01
1001466,5,0,1,1,11
1001472,5,7,1,0,01
1001482,1,5,0,0,00
1001489,1,5,0,0,00
1001492,1,5,0,0,00
1001512,1,2,0,1,10
1001521,1,6,0,0,00
1001524,1,0,0,1,10
1001531,2,0,0,1,10
1001532,3,1,1,1,11
1001534,1,7,0,0,00
1001537,8,0,1,1,11
1001543,1,5,0,0,00
1001545,10,0,1,1,11
1001551,1,0,0,1,10
1001557,1,1,0,1,10
1001562,2,3,0,0,00
1001566,7,2,1,1,11
1001569,2,5,0,0,00
1001578,2,1,0,1,10
1001591,1,1,0,1,10
1001596,4,1,1,1,11
1001601,2,3,0,0,00
1001606,1,2,0,1,10
1001608,1,6,0,0,00
1001618,1,7,0,0,00
1001625,6,0,1,1,11
1001626,2,3,0,0,00
1001628,1,3,0,0,00
1001629,9,0,1,1,11
1001641,2,8,0,0,00
1001652,4,0,1,1,11
1001654,2,2,0,1,10
1001662,9,3,1,0,01
1001667,2,1,0,1,10
1001673,2,4,0,0,00
1001676,3,0,1,1,11
1001686,1,2,0,1,10
1001688,1,6,0,0,00
1001689,1,2,0,1,10
1001697,1,1,0,1,10
1001700,2,3,0,0,00
1001711,5,0,1,1,11
1001737,3,3,1,0,01
1001744,1,5,0,0,00
1001757,2,0,0,1,10
1001769,3,5,1,0,01
1001771,1,7,0,0,00
1001783,4,1,1,1,11
1001784,2,4,0,0,00
1001788,3,4,1,0,01
1001800,1,2,0,1,10
1001803,2,4,0,0,00
1001804,4,0,1,1,11
1001809,1,4,0,0,00
1001823,1,3,0,0,00
1001829,4,0,1,1,11
1001841,7,1,1,1,11
1001844,2,2,0,1,10
1001847,3,7,1,0,01
1001850,2,1,0,1,10
1001855,3,4,1,0,01
1001856,8,1,1,1,11
1001860,4,2,1,1,11
1001866,15,3,1,0,01
1001870,2,1,0,1,10
1001872,2,5,0,0,00
1001875,5,2,1,1,11
1001876,2,0,0,1,10
1001877,3,1,1,1,11
1001879,2,0,0,1,10
1001882,1,0,0,1,10
1001891,2,3,0,0,00
1001902,2,0,0,1,10
1001903,1,4,0,0,00
1001908,2,2,0,1,10
1001912,1,2,0,1,10
1001915,5,1,1,1,11
1001917,3,3,1,0,01
1001920,3,2,1,1,11
1001921,6,0,1,1,11
1001944,4,3,1,0,01
1001946,1,5,0,0,00
1001947,1,1,0,1,10
1001952,2,0,0,1,10
1001967,3,0,1,1,11
1001981,1,7,0,0,00
1001982,2,0,0,1,10
1001985,1,4,0,0,00
1001988,4,0,1,1,11
1002005,1,3,0,0,00
1002010,1,3,0,0,00
1002020,4,0,1,1,11
1002031,16,0,1,1,11
1002032,4,3,1,0,01
1002034,5,1,1,1,11
1002040,3,3,1,0,01
1002042,7,0,1,1,11
1002044,1,4,0,0,00
1002046,8,5,1,0,01
1002058,1,5,0,0,00
1002066,5,1,1,1,11
1002093,4,0,1,1,11
1002095,4,3,1,0,01
1002118,3,2,1,1,11
1002127,2,0,0,1,10
1002128,2,3,0,0,00
1002132,5,5,1,0,01
1002142,3,1,1,1,11
1002147,1,5,0,0,00
1002166,10,0,1,1,11
1002172,2,7,0,0,00
1002180,2,0,0,1,10
1002183,1,4,0,0,00
1002185,7,1,1,1,11
1002188,3,0,1,1,11
1002191,3,3,1,0,01
1002194,3,0,1,1,11
1002200,1,7,0,0,00
1002201,5,1,1,1,11
1002202,3,5,1,0,01
1002208,5,0,1,1,11
1002213,2,7,0,0,00
1002218,2,0,0,1,10
1002222,11,1,1,1,11
1002226,4,2,1,1,11
1002228,10,2,1,1,11
1002237,9,1,1,1,11
1002246,8,0,1,1,11
1002251,5,1,1,1,11
1002254,2,1,0,1,10
1002257,2,0,0,1,10
1002260,1,2,0,1,10
1002271,3,3,1,0,01
1002291,1,8,0,0,00
1002295,3,1,1,1,11
1002306,1,4,0,0,00
1002307,10,0,1,1,11
1002311,2,0,0,1,10
1002315,1,0,0,1,10
1002316,2,4,0,0,00
1002317,3,0,1,1,11
1002328,1,5,0,0,00
1002330,3,4,1,0,01
1002331,7,4,1,0,01
1002339,1,5,0,0,00
1002349,5,4,1,0,01
1002350,2,1,0,1,10
1002358,10,0,1,1,11
1002375,1,0,0,1,10
1002387,7,2,1,1,11
1002388,5,2,1,1,11
1002392,3,1,1,1,11
1002413,5,7,1,0,01
1002421,1,2,0,1,10
1002426,1,2,0,1,10
1002428,3,3,1,0,01
1002435,3,7,1,0,01
1002449,5,1,1,1,11
1002453,1,6,0,0,00
1002460,2,8,0,0,00
1002478,1,6,0,0,00
1002479,1,2,0,1,10
1002484,1,4,0,0,00
1002494,1,5,0,0,00
1002508,1,3,0,0,00
1002512,1,0,0,1,10
1002520,4,0,1,1,11
1002526,7,3,1,0,01
1002534,4,5,1,0,01
1002542,1,1,0,1,10
1002547,1,1,0,1,10
1002564,2,2,0,1,10
1002566,5,3,1,0,01
1002574,2,0,0,1,10
1002578,4,0,1,1,11
1002587,5,2,1,1,11
1002589,8,1,1,1,11
1002591,1,0,0,1,10
1002593,1,6,0,0,00
1002597,2,1,0,1,10
1002618,7,0,1,1,11
1002637,7,1,1,1,11
1002642,1,0,0,1,10
1002661,1,1,0,1,10
1002672,3,1,1,1,11
1002684,2,0,0,1,10
1002685,4,2,1,1,11
1002696,2,1,0,1,10
1002705,7,6,1,0,01
1002714,3,1,1,1,11
1002725,2,5,0,0,00
1002756,2,0,0,1,10
1002763,12,2,1,1,11
1002766,1,3,0,0,00
1002767,1,0,0,1,10
1002771,1,0,0,1,10
1002793,1,1,0,1,10
1002831,2,0,0,1,10
1002846,1,3,0,0,00
1002847,3,1,1,1,11
1002862,2,0,0,1,10
1002878,3,0,1,1,11
1002886,7,4,1,0,01
1002890,1,0,0,1,10
1002909,6,0,1,1,11
1002927,5,2,1,1,11
1002928,5,2,1,1,11
1002931,2,1,0,1,10
1002934,4,0,1,1,11
1002940,4,3,1,0,01
1002943,2,1,0,1,10
1002970,6,0,1,1,11
1002975,1,2,0,1,10
1002980,1,8,0,0,00
1002992,2,1,0,1,10
1002996,1,8,0,0,00
1003022,8,0,1,1,11
1003027,4,0,1,1,11
1003041,4,0,1,1,11
1003044,3,4,1,0,01
1003047,2,4,0,0,00
1003052,1,1,0,1,10
1003057,1,1,0,1,10
1003063,2,1,0,1,10
1003065,5,2,1,1,11
1003071,1,2,0,1,10
1003073,1,0,0,1,10
1003076,3,2,1,1,11
1003093,1,3,0,0,00
1003095,4,5,1,0,01
1003110,2,6,0,0,00
1003122,1,6,0,0,00
1003123,1,0,0,1,10
1003124,1,8,0,0,00
1003131,5,1,1,1,11
1003152,2,5,0,0,00
1003157,2,3,0,0,00
1003163,5,6,1,0,01
1003171,2,0,0,1,10
1003176,2,1,0,1,10
1003177,6,3,1,0,01
1003183,4,0,1,1,11
1003184,2,4,0,0,00
1003190,1,1,0,1,10
1003191,6,2,1,1,11
1003199,1,7,0,0,00
1003200,5,0,1,1,11
1003221,1,8,0,0,00
1003226,1,2,0,1,10
1003227,1,3,0,0,00
1003230,1,3,0,0,00
1003239,3,0,1,1,11
1003249,6,0,1,1,11
1003250,1,0,0,1,10
1003264,3,0,1,1,11
1003273,4,0,1,1,11
1003274,1,5,0,0,00
1003281,1,5,0,0,00
1003283,1,2,0,1,10
1003292,1,1,0,1,10
1003293,1,7,0,0,00
1003296,2,1,0,1,10
1003298,1,8,0,0,00
1003306,1,6,0,0,00
1003319,3,2,1,1,11
1003321,6,0,1,1,11
1003326,1,2,0,1,10
1003329,2,6,0,0,00
1003332,3,1,1,1,11
1003341,3,1,1,1,11
1003343,3,6,1,0,01
1003348,1,0,0,1,10
1003351,5,0,1,1,11
1003359,1,7,0,0,00
1003390,4,1,1,1,11
1003397,2,3,0,0,00
1003410,2,1,0,1,10
1003422,3,0,1,1,11
1003428,8,1,1,1,11
1003432,1,5,0,0,00
1003440,2,2,0,1,10
1003457,1,3,0,0,00
1003463,1,0,0,1,10
1003467,1,6,0,0,00
1003475,1,7,0,0,00
1003479,2,7,0,0,00
1003492,2,2,0,1,10
1003499,1,8,0,0,00
1003509,4,0,1,1,11
1003510,7,0,1,1,11
1003512,1,7,0,0,00
1003514,2,0,0,1,10
1003531,3,7,1,0,01
1003550,2,4,0,0,00
1003553,2,7,0,0,00
1003559,4,0,1,1,11
1003561,4,0,1,1,11
1003562,4,0,1,1,11
1003571,2,4,0,0,00
1003584,2,3,0,0,00
1003586,5,1,1,1,11
1003598,1,3,0,0,00
1003610,3,2,1,1,11
1003611,6,3,1,0,01
1003612,1,3,0,0,00
1003627,2,0,0,1,10
1003628,4,0,1,1,11
1003629,1,2,0,1,10
1003643,3,5,1,0,01
1003656,6,0,1,1,11
1003685,1,8,0,0,00
1003693,1,2,0,1,10
1003703,2,4,0,0,00
1003707,3,0,1,1,11
1003711,3,3,1,0,01
1003716,9,0,1,1,11
1003724,5,2,1,1,11
1003725,1,1,0,1,10
1003733,1,7,0,0,00
1003740,3,2,1,1,11
1003743,1,4,0,0,00
1003748,1,0,0,1,10
1003756,1,4,0,0,00
1003757,1,1,0,1,10
1003761,1,1,0,1,10
1003766,2,0,0,1,10
1003767,3,4,1,0,01
1003781,5,1,1,1,11
1003782,2,0,0,1,10
1003792,1,3,0,0,00
1003807,1,3,0,0,00
1003821,2,0,0,1,10
1003826,10,0,1,1,11
1003837,6,2,1,1,11
1003838,3,1,1,1,11
1003846,2,2,0,1,10
1003855,1,8,0,0,00
1003863,1,0,0,1,10
1003866,1,1,0,1,10
1003867,2,0,0,1,10
1003871,3,2,1,1,11
1003875,1,7,0,0,00
1003885,4,1,1,1,11
1003887,1,3,0,0,00
1003893,1,0,0,1,10
1003894,1,5,0,0,00
1003901,31,1,1,1,11
1003906,9,0,1,1,11
1003912,1,7,0,0,00
1003914,1,5,0,0,00
1003938,2,1,0,1,10
1003940,3,0,1,1,11
1003941,4,6,1,0,01
1003947,1,6,0,0,00
1003961,1,0,0,1,10
1003965,2,7,0,0,00
1003975,5,1,1,1,11
1003979,2,4,0,0,00
1003983,43,0,1,1,11
1003988,2,0,0,1,10
1003991,1,2,0,1,10
1003993,1,1,0,1,10
1003998,2,1,0,1,10
1004001,1,0,0,1,10
1004002,1,0,0,1,10
1004019,2,1,0,1,10
1004020,1,4,0,0,00
1004021,3,1,1,1,11
1004026,1,0,0,1,10
1004032,2,1,0,1,10
1004068,4,0,1,1,11
1004073,1,5,0,0,00
1004075,4,1,1,1,11
1004082,2,0,0,1,10
1004087,2,8,0,0,00
1004096,12,1,1,1,11
1004106,3,3,1,0,01
1004115,1,8,0,0,00
1004118,1,2,0,1,10
1004122,3,6,1,0,01
1004140,1,2,0,1,10
1004146,1,0,0,1,10
1004161,2,0,0,1,10
1004165,4,3,1,0,01
1004172,5,0,1,1,11
1004183,2,0,0,1,10
1004192,3,8,1,0,01
1004196,2,5,0,0,00
1004201,1,7,0,0,00
1004207,1,1,0,1,10
1004212,3,4,1,0,01
1004228,6,3,1,0,01
1004232,3,4,1,0,01
1004238,8,3,1,0,01
1004246,1,3,0,0,00
1004259,3,2,1,1,11
1004269,4,0,1,1,11
1004274,2,3,0,0,00
1004277,1,2,0,1,10
1004282,1,0,0,1,10
1004289,1,6,0,0,00
1004296,2,5,0,0,00
1004298,2,5,0,0,00
1004302,1,1,0,1,10
1004303,1,8,0,0,00
1004319,1,2,0,1,10
1004327,5,2,1,1,11
1004335,3,0,1,1,11
1004337,6,0,1,1,11
1004339,5,1,1,1,11
1004341,3,4,1,0,01
1004350,2,1,0,1,10
1004353,1,2,0,1,10
1004354,1,0,0,1,10
1004357,3,1,1,1,11
1004362,1,3,0,0,00
1004366,3,1,1,1,11
1004368,2,4,0,0,00
1004378,2,2,0,1,10
1004381,5,0,1,1,11
1004396,2,1,0,1,10
1004403,2,5,0,0,00
1004405,2,1,0,1,10
1004406,3,5,1,0,01
1004410,2,4,0,0,00
1004413,2,2,0,1,10
1004420,3,4,1,0,01
1004426,1,1,0,1,10
1004427,1,8,0,0,00
1004441,1,0,0,1,10
1004442,4,3,1,0,01
1004443,1,4,0,0,00
1004444,2,0,0,1,10
1004446,2,1,0,1,10
1004448,7,0,1,1,11
1004454,2,6,0,0,00
1004458,12,1,1,1,11
1004463,9,5,1,0,01
1004466,2,5,0,0,00
1004467,1,1,0,1,10
1004471,3,5,1,0,01
1004474,1,3,0,0,00
1004477,3,0,1,1,11
1004490,3,3,1,0,01
1004497,1,1,0,1,10
1004504,4,2,1,1,11
1004516,2,4,0,0,00
1004523,6,3,1,0,01
1004533,2,0,0,1,10
1004538,3,1,1,1,11
1004555,2,0,0,1,10
1004560,4,2,1,1,11
1004562,1,0,0,1,10
1004565,2,1,0,1,10
1004570,1,1,0,1,10
1004572,6,2,1,1,11
1004577,3,1,1,1,11
1004580,1,4,0,0,00
1004584,15,0,1,1,11
1004599,1,1,0,1,10
1004603,6,2,1,1,11
1004604,1,7,0,0,00
1004606,3,3,1,0,01
1004608,1,4,0,0,00
1004611,1,7,0,0,00
1004651,3,2,1,1,11
1004659,2,1,0,1,10
1004663,6,0,1,1,11
1004681,3,0,1,1,11
1004682,3,0,1,1,11
1004684,1,3,0,0,00
1004701,2,4,0,0,00
1004726,10,0,1,1,11
1004730,3,1,1,1,11
1004737,2,2,0,1,10
1004743,2,1,0,1,10
1004745,8,1,1,1,11
1004751,2,0,0,1,10
1004775,1,7,0,0,00
1004778,1,5,0,0,00
1004785,6,1,1,1,11
1004792,7,1,1,1,11
1004800,1,4,0,0,00
1004807,5,0,1,1,11
1004810,2,0,0,1,10
1004829,2,2,0,1,10
1004834,2,0,0,1,10
1004835,8,1,1,1,11
1004839,4,0,1,1,11
1004841,2,1,0,1,10
1004842,1,3,0,0,00
1004862,2,1,0,1,10
1004879,6,4,1,0,01
1004881,19,3,1,0,01
1004886,1,2,0,1,10
1004895,3,0,1,1,11
1004906,3,0,1,1,11
1004929,2,5,0,0,00
1004936,2,0,0,1,10
1004944,1,1,0,1,10
1004945,4,3,1,0,01
1004958,4,6,1,0,01
1004960,1,7,0,0,00
1004964,6,1,1,1,11
1004973,2,1,0,1,10
1004974,2,0,0,1,10
1004993,2,1,0,1,10
1005016,2,2,0,1,10
1005022,1,7,0,0,00
1005035,1,0,0,1,10
1005055,3,2,1,1,11
1005070,1,1,0,1,10
1005074,6,0,1,1,11
1005077,2,0,0,1,10
1005082,2,0,0,1,10
1005085,1,4,0,0,00
1005103,2,1,0,1,10
1005115,1,1,0,1,10
1005117,1,6,0,0,00
1005124,10,0,1,1,11
1005129,1,8,0,0,00
1005131,1,4,0,0,00
1005134,2,3,0,0,00
1005135,1,1,0,1,10
1005166,5,0,1,1,11
1005179,2,5,0,0,00
1005186,2,5,0,0,00
1005188,2,1,0,1,10
1005196,1,1,0,1,10
1005215,2,5,0,0,00
1005218,2,5,0,0,00
1005233,3,3,1,0,01
1005249,1,0,0,1,10
1005256,1,2,0,1,10
1005257,1,0,0,1,10
1005259,21,0,1,1,11
1005268,1,6,0,0,00
1005269,3,5,1,0,01
1005281,3,2,1,1,11
1005283,2,2,0,1,10
1005284,11,0,1,1,11
1005292,4,0,1,1,11
1005293,4,3,1,0,01
1005294,5,1,1,1,11
1005304,1,0,0,1,10
1005311,2,5,0,0,00
1005313,2,4,0,0,00
1005314,1,4,0,0,00
1005319,1,2,0,1,10
1005320,3,1,1,1,11
1005324,4,1,1,1,11
1005329,1,1,0,1,10
1005337,5,1,1,1,11
1005338,4,3,1,0,01
1005345,3,7,1,0,01
1005346,1,7,0,0,00
1005366,2,3,0,0,00
1005383,1,5,0,0,00
1005401,2,3,0,0,00
1005407,4,0,1,1,11
1005412,1,4,0,0,00
1005413,1,4,0,0,00
1005414,4,0,1,1,11
1005417,5,3,1,0,01
1005419,7,0,1,1,11
1005422,3,1,1,1,11
1005430,2,2,0,1,10
1005431,1,6,0,0,00
1005442,1,1,0,1,10
1005444,1,1,0,1,10
1005455,3,6,1,0,01
1005459,1,1,0,1,10
1005468,1,3,0,0,00
1005472,1,2,0,1,10
1005473,1,0,0,1,10
1005474,4,0,1,1,11
1005482,3,4,1,0,01
1005487,1,0,0,1,10
1005490,1,1,0,1,10
1005498,5,2,1,1,11
1005501,2,0,0,1,10
1005502,3,1,1,1,11
1005505,2,4,0,0,00
1005507,1,0,0,1,10
1005521,3,4,1,0,01
1005522,1,6,0,0,00
1005524,1,5,0,0,00
1005541,2,5,0,0,00
1005545,2,0,0,1,10
1005548,2,2,0,1,10
1005551,3,2,1,1,11
1005559,3,0,1,1,11
1005564,5,2,1,1,11
1005571,3,4,1,0,01
1005572,3,3,1,0,01
1005585,2,1,0,1,10
1005616,7,7,1,0,01
1005626,3,3,1,0,01
1005627,1,7,0,0,00
1005649,12,5,1,0,01
1005659,1,4,0,0,00
1005661,3,3,1,0,01
1005681,2,0,0,1,10
1005688,7,1,1,1,11
1005693,1,7,0,0,00
1005694,1,3,0,0,00
1005701,2,6,0,0,00
1005703,8,5,1,0,01
1005704,4,0,1,1,11
1005705,2,1,0,1,10
1005706,1,4,0,0,00
1005707,3,2,1,1,11
1005709,15,0,1,1,11
1005712,5,0,1,1,11
1005713,4,2,1,1,11
1005738,2,0,0,1,10
1005742,4,0,1,1,11
1005744,1,7,0,0,00
1005746,7,0,1,1,11
1005752,4,1,1,1,11
1005758,4,1,1,1,11
1005760,4,2,1,1,11
1005766,1,1,0,1,10
1005767,1,0,0,1,10
1005771,2,0,0,1,10
1005775,1,2,0,1,10
1005779,2,0,0,1,10
1005785,2,2,0,1,10
1005787,2,4,0,0,00
1005788,1,5,0,0,00
1005807,4,0,1,1,11
1005822,2,1,0,1,10
1005832,6,3,1,0,01
1005834,2,7,0,0,00
1005837,1,7,0,0,00
1005838,4,0,1,1,11
1005845,5,1,1,1,11
1005860,3,5,1,0,01
1005864,2,1,0,1,10
1005866,4,6,1,0,01
1005874,4,2,1,1,11
1005877,3,5,1,0,01
1005880,1,1,0,1,10
1005897,3,1,1,1,11
1005906,3,5,1,0,01
1005909,3,1,1,1,11
1005910,2,4,0,0,00
1005916,8,0,1,1,11
1005924,5,3,1,0,01
1005939,1,3,0,0,00
1005945,2,3,0,0,00
1005952,3,4,1,0,01
1005953,3,3,1,0,01
1005961,4,0,1,1,11
1005981,1,2,0,1,10
1005982,2,1,0,1,10
1005985,5,2,1,1,11
1005990,3,1,1,1,11
1005995,6,0,1,1,11
1005996,2,0,0,1,10
1006002,1,0,0,1,10
1006003,5,2,1,1,11
1006015,2,5,0,0,00
1006021,1,4,0,0,00
1006028,1,6,0,0,00
1006040,2,0,0,1,10
1006063,1,3,0,0,00
1006079,1,0,0,1,10
1006084,1,2,0,1,10
1006097,4,2,1,1,11
1006102,1,4,0,0,00
1006110,7,1,1,1,11
1006121,1,5,0,0,00
1006126,3,8,1,0,01
1006141,9,1,1,1,11
1006159,3,1,1,1,11
1006173,3,6,1,0,01
1006178,1,5,0,0,00
1006181,3,4,1,0,01
1006204,3,3,1,0,01
1006207,3,0,1,1,11
1006224,3,1,1,1,11
1006236,1,4,0,0,00
1006252,5,2,1,1,11
1006255,2,6,0,0,00
1006260,1,0,0,1,10
1006261,1,1,0,1,10
1006262,12,0,1,1,11
1006267,6,1,1,1,11
1006274,8,0,1,1,11
1006288,1,3,0,0,00
1006306,2,6,0,0,00
1006307,12,0,1,1,11
1006309,1,3,0,0,00
1006312,5,2,1,1,11
1006317,1,3,0,0,00
1006322,5,2,1,1,11
1006336,1,5,0,0,00
1006351,1,8,0,0,00
1006354,3,7,1,0,01
1006389,5,4,1,0,01
1006392,2,4,0,0,00
1006394,1,1,0,1,10
1006395,3,5,1,0,01
1006398,1,1,0,1,10
1006402,6,1,1,1,11
1006403,2,0,0,1,10
1006404,3,0,1,1,11
1006405,3,1,1,1,11
1006407,2,7,0,0,00
1006411,2,0,0,1,10
1006422,2,0,0,1,10
1006432,3,3,1,0,01
1006439,1,6,0,0,00
1006446,8,0,1,1,11
1006448,4,4,1,0,01
1006451,5,4,1,0,01
1006453,4,0,1,1,11
1006469,5,1,1,1,11
1006470,1,3,0,0,00
1006471,7,2,1,1,11
1006480,1,0,0,1,10
1006481,1,2,0,1,10
1006482,6,1,1,1,11
1006495,1,6,0,0,00
1006498,1,7,0,0,00
1006510,3,4,1,0,01
1006513,3,1,1,1,11
1006525,3,1,1,1,11
1006538,2,1,0,1,10
1006543,1,2,0,1,10
1006553,5,0,1,1,11
1006563,1,7,0,0,00
1006566,2,0,0,1,10
1006582,5,0,1,1,11
1006585,1,1,0,1,10
1006586,3,5,1,0,01
1006590,1,6,0,0,00
1006593,1,2,0,1,10
1006597,12,0,1,1,11
1006601,3,2,1,1,11
1006616,12,3,1,0,01
1006618,1,6,0,0,00
1006634,1,7,0,0,00
1006647,1,6,0,0,00
1006651,5,3,1,0,01
1006652,1,0,0,1,10
1006653,9,0,1,1,11
1006660,2,1,0,1,10
1006666,3,1,1,1,11
1006670,1,6,0,0,00
1006678,1,4,0,0,00
1006698,2,0,0,1,10
1006704,1,6,0,0,00
1006707,4,0,1,1,11
1006736,2,3,0,0,00
1006740,4,4,1,0,01
1006745,14,4,1,0,01
1006754,2,3,0,0,00
1006765,5,0,1,1,11
1006767,2,4,0,0,00
1006768,2,1,0,1,10
1006777,2,2,0,1,10
1006784,1,5,0,0,00
1006803,3,4,1,0,01
1006817,1,1,0,1,10
1006823,2,6,0,0,00
1006850,1,4,0,0,00
1006851,5,2,1,1,11
1006864,4,3,1,0,01
1006870,1,1,0,1,10
1006872,23,0,1,1,11
1006887,8,2,1,1,11
1006889,6,0,1,1,11
1006894,4,5,1,0,01
1006897,16,0,1,1,11
1006917,1,4,0,0,00
1006919,3,0,1,1,11
1006920,7,0,1,1,11
1006925,1,8,0,0,00
1006935,4,3,1,0,01
1006938,3,0,1,1,11
1006939,2,3,0,0,00
1006940,2,5,0,0,00
1006943,1,5,0,0,00
1006954,3,3,1,0,01
1006964,4,0,1,1,11
1006977,1,3,0,0,00
1006984,1,0,0,1,10
1006992,2,2,0,1,10
1007004,4,0,1,1,11
1007006,1,2,0,1,10
1007017,2,3,0,0,00
1007020,4,2,1,1,11
1007027,3,0,1,1,11
1007028,1,5,0,0,00
1007031,2,4,0,0,00
1007035,13,0,1,1,11
1007037,2,1,0,1,10
1007046,2,5,0,0,00
1007057,1,6,0,0,00
1007058,2,1,0,1,10
1007071,24,0,1,1,11
1007076,3,2,1,1,11
1007077,1,1,0,1,10
1007078,15,0,1,1,11
1007082,3,0,1,1,11
1007088,2,1,0,1,10
1007094,1,0,0,1,10
1007112,5,0,1,1,11
1007123,3,2,1,1,11
1007148,7,0,1,1,11
1007155,4,2,1,1,11
1007163,5,1,1,1,11
1007171,4,0,1,1,11
1007181,9,2,1,1,11
1007190,4,0,1,1,11
1007192,2,0,0,1,10
1007200,1,6,0,0,00
1007201,2,1,0,1,10
1007202,1,1,0,1,10
1007217,1,6,0,0,00
1007221,1,8,0,0,00
1007222,1,1,0,1,10
1007225,4,0,1,1,11
1007231,6,4,1,0,01
1007246,1,0,0,1,10
1007248,4,1,1,1,11
1007250,1,1,0,1,10
1007253,4,1,1,1,11
1007255,5,2,1,1,11
1007260,1,4,0,0,00
1007274,1,0,0,1,10
1007275,1,1,0,1,10
1007280,1,6,0,0,00
1007294,4,0,1,1,11
1007313,1,0,0,1,10
1007314,1,8,0,0,00
1007317,2,3,0,0,00
1007319,7,0,1,1,11
1007323,1,3,0,0,00
1007334,1,8,0,0,00
1007335,16,0,1,1,11
1007339,2,0,0,1,10
1007349,4,1,1,1,11
1007353,2,5,0,0,00
1007356,3,1,1,1,11
1007371,1,3,0,0,00
1007387,7,0,1,1,11
1007388,2,4,0,0,00
1007391,3,2,1,1,11
1007393,2,0,0,1,10
1007396,2,8,0,0,00
1007401,2,1,0,1,10
1007402,3,3,1,0,01
1007441,2,1,0,1,10
1007445,2,1,0,1,10
1007452,2,1,0,1,10
1007453,6,0,1,1,11
1007476,3,0,1,1,11
1007479,4,0,1,1,11
